en_sentence	target_sentence	variety	region	translator
The river flows peacefully through the valley.	سیند په دره کې په آرامۍ سره بهیږي.	Pashto (Standard)	South Asia	SACOR_02
The school organized a science fair.	ښوونځي د ساینس نندارې تنظیم کړه.	Pashto (Standard)	South Asia	SACOR_09
The teacher explained the lesson patiently.	استاد صبر سره درس تشریح کړ.	Pashto (Standard)	South Asia	SACOR_01
Tea is served to guests as a gesture of hospitality.	د مېلمانو د مېلمستیا د نښې په توګه چای وړاندې کیږي.	Pashto (Standard)	South Asia	SACOR_01
I woke up early this morning.	زه نن سهار وختي پاړ شوم.	Pashto (Standard)	South Asia	SACOR_04
Train journeys offer scenic views.	د اورګاډو سفرونه د مناظرو لید ورکوي.	Pashto (Standard)	South Asia	SACOR_07
The internet connects people across continents.	انټرنیټ د براعظمونو په اوږدو کې خلک سره نښلوي.	Pashto (Standard)	South Asia	SACOR_07
The market was crowded with people.	بازار د خلکو سره ډک و.	Pashto (Standard)	South Asia	SACOR_07
After finishing his work, he sat down.	د خپل کار پای ته رسولو وروسته، ناست شو.	Pashto (Standard)	South Asia	SACOR_01
The wedding ceremony lasted three days.	د واده مراسم درې ورځې دوام وکړ.	Pashto (Standard)	South Asia	SACOR_03
Family members support each other during difficult times.	د کورنۍ غړي د ستونزمنو وختونو کې یو بل ساتنه کوي.	Pashto (Standard)	South Asia	SACOR_01
Spices add flavor to traditional dishes.	مسالې دودیزو خوړلو ته خوند ورکوي.	Pashto (Standard)	South Asia	SACOR_01
We decided to visit the old temple.	موږ د پخواني معبد لیدلو پریکړه وکړه.	Pashto (Standard)	South Asia	SACOR_01
Learning a new language requires practice.	د نوې ژبې زده کړه تمرین ته اړتیا لري.	Pashto (Standard)	South Asia	SACOR_06
Tourism brings revenue to regions with historical sites.	سیاحت د تاریخي سایټونو سیمو ته عاید راولي.	Pashto (Standard)	South Asia	SACOR_04
Clear communication prevents misunderstandings.	روښانه اړیکه د ناپوهیو مخه نیسي.	Pashto (Standard)	South Asia	SACOR_03
Education opens doors to opportunities.	زده کړه د فرصتونو دروازې خلاصوي.	Pashto (Standard)	South Asia	SACOR_09
Smartphones have changed how people communicate.	سمارټ فونونو د خلکو د اړیکو لاره بدله کړې ده.	Pashto (Standard)	South Asia	SACOR_06
The forest is home to many wild animals.	ځنګل د ډیرو وحشي حیواناتو کور دی.	Pashto (Standard)	South Asia	SACOR_04
People celebrate festivals with great joy.	خلک د خوښۍ سره جشنونه لمانځي.	Pashto (Standard)	South Asia	SACOR_09
She cooked delicious biryani for the family.	هغې د کورنۍ لپاره خوندور بریاني پخ کړه.	Pashto (Standard)	South Asia	SACOR_07
My grandmother told me stories.	زما نیا ما ماته کیسې وړې.	Pashto (Standard)	South Asia	SACOR_04
Sports teach teamwork and discipline.	لوبې د ټیم کار او نظم زده کوي.	Pashto (Standard)	South Asia	SACOR_02
Agriculture remains the primary source of income.	کرهڼه د عاید اصلي سرچینه پاتې ده.	Pashto (Standard)	South Asia	SACOR_01
Doctors work long hours to treat patients.	داکتران د ناروغانو درملنې لپاره اوږد ساعتونه کار کوي.	Pashto (Standard)	South Asia	SACOR_06
Small businesses create employment opportunities.	کوچني سوداګرۍ د دندو فرصتونه رامنځته کوي.	Pashto (Standard)	South Asia	SACOR_01
Cooking together brings family members closer.	یوځای پخول د کورنۍ غړو ته نږدې راولي.	Pashto (Standard)	South Asia	SACOR_06
She walked slowly through the garden.	هغې په باغ کې ورو ورو تېره شوه.	Pashto (Standard)	South Asia	SACOR_03
Regular exercise helps maintain good health.	منظم تمرین د ښه روغتیا ساتلو کې مرسته کوي.	Pashto (Standard)	South Asia	SACOR_05
Farmers wake up early to tend to crops.	کرهڼه کونکي د محصولاتو پاملرنې لپاره وختي پاړ کېږي.	Pashto (Standard)	South Asia	SACOR_04
Handicrafts showcase artistic traditions.	دستي کارونه هنري دودونه ښکاره کوي.	Pashto (Standard)	South Asia	SACOR_09
I woke up early this morning.	زه نن سهار وختي پاړ شوم.	Pashto (Standard)	South Asia	SACOR_04
Smartphones have changed how people communicate.	سمارټ فونونو د خلکو د اړیکو لاره بدله کړې ده.	Pashto (Standard)	South Asia	SACOR_09
The professor wrote equations on the blackboard.	پروفیسور په تختې کې معادلې ولیکلې.	Pashto (Standard)	South Asia	SACOR_01
Tea is served to guests as a gesture of hospitality.	د مېلمانو د مېلمستیا د نښې په توګه چای وړاندې کیږي.	Pashto (Standard)	South Asia	SACOR_06
The teacher explained the lesson patiently.	استاد صبر سره درس تشریح کړ.	Pashto (Standard)	South Asia	SACOR_09
People celebrate festivals with great joy.	خلک د خوښۍ سره جشنونه لمانځي.	Pashto (Standard)	South Asia	SACOR_03
The school organized a science fair.	ښوونځي د ساینس نندارې تنظیم کړه.	Pashto (Standard)	South Asia	SACOR_07
We decided to visit the old temple.	موږ د پخواني معبد لیدلو پریکړه وکړه.	Pashto (Standard)	South Asia	SACOR_10
Spices add flavor to traditional dishes.	مسالې دودیزو خوړلو ته خوند ورکوي.	Pashto (Standard)	South Asia	SACOR_03
Birds were chirping in the trees.	مرغۍ په ونو کې چغېدلې.	Pashto (Standard)	South Asia	SACOR_10
Pollution in cities has become a serious problem.	په ښارونو کې ککړتیا یوه سخت ستونزه شوې ده.	Pashto (Standard)	South Asia	SACOR_10
She walked slowly through the garden.	هغې په باغ کې ورو ورو تېره شوه.	Pashto (Standard)	South Asia	SACOR_01
The wedding ceremony lasted three days.	د واده مراسم درې ورځې دوام وکړ.	Pashto (Standard)	South Asia	SACOR_01
Cooking together brings family members closer.	یوځای پخول د کورنۍ غړو ته نږدې راولي.	Pashto (Standard)	South Asia	SACOR_08
Train journeys offer scenic views.	د اورګاډو سفرونه د مناظرو لید ورکوي.	Pashto (Standard)	South Asia	SACOR_07
Digital payments have made transactions faster.	ډیجیټل تادیاتو معاملات ګړندي کړي دي.	Pashto (Standard)	South Asia	SACOR_09
After finishing his work, he sat down.	د خپل کار پای ته رسولو وروسته، ناست شو.	Pashto (Standard)	South Asia	SACOR_07
My grandmother told me stories.	زما نیا ما ماته کیسې وړې.	Pashto (Standard)	South Asia	SACOR_03
Children were playing cricket in the street.	ماشومان په سړک کې کریکټ لوبېدل.	Pashto (Standard)	South Asia	SACOR_08
The internet connects people across continents.	انټرنیټ د براعظمونو په اوږدو کې خلک سره نښلوي.	Pashto (Standard)	South Asia	SACOR_07
Elderly people share wisdom and stories.	زړون خلک حکمت او کیسې شریکوي.	Pashto (Standard)	South Asia	SACOR_04
The river flows peacefully through the valley.	سیند په دره کې په آرامۍ سره بهیږي.	Pashto (Standard)	South Asia	SACOR_04
Regular exercise helps maintain good health.	منظم تمرین د ښه روغتیا ساتلو کې مرسته کوي.	Pashto (Standard)	South Asia	SACOR_03
Learning a new language requires practice.	د نوې ژبې زده کړه تمرین ته اړتیا لري.	Pashto (Standard)	South Asia	SACOR_09
Farmers wake up early to tend to crops.	کرهڼه کونکي د محصولاتو پاملرنې لپاره وختي پاړ کېږي.	Pashto (Standard)	South Asia	SACOR_04
Teachers shape young minds.	استادان د ځوان ذهنونو شکل ورکوي.	Pashto (Standard)	South Asia	SACOR_09
Family members support each other during difficult times.	د کورنۍ غړي د ستونزمنو وختونو کې یو بل ساتنه کوي.	Pashto (Standard)	South Asia	SACOR_10
Cricket is a popular sport.	کریکټ یوه مشهوره لوبه ده.	Pashto (Standard)	South Asia	SACOR_07
Students gathered in the library.	زده کوونکي په کتابتون کې راټول شول.	Pashto (Standard)	South Asia	SACOR_04
The bus arrived late.	بس ورو ورو راغله.	Pashto (Standard)	South Asia	SACOR_04
Doctors recommend drinking plenty of water.	داکتران د ډیرو اوبو څښل وړاندیز کوي.	Pashto (Standard)	South Asia	SACOR_08
Handicrafts showcase artistic traditions.	دستي کارونه هنري دودونه ښکاره کوي.	Pashto (Standard)	South Asia	SACOR_07
The market was crowded with people.	بازار د خلکو سره ډک و.	Pashto (Standard)	South Asia	SACOR_02
She received a scholarship to study medicine.	هغې د طب زده کړې لپاره بورسیه ترلاسه کړه.	Pashto (Standard)	South Asia	SACOR_09
Children learn best when they are interested.	ماشومان غوره زده کوي کله چې دوی علاقه لري.	Pashto (Standard)	South Asia	SACOR_06
Education opens doors to opportunities.	زده کړه د فرصتونو دروازې خلاصوي.	Pashto (Standard)	South Asia	SACOR_02
Sports teach teamwork and discipline.	لوبې د ټیم کار او نظم زده کوي.	Pashto (Standard)	South Asia	SACOR_09
Tourism brings revenue to regions with historical sites.	سیاحت د تاریخي سایټونو سیمو ته عاید راولي.	Pashto (Standard)	South Asia	SACOR_07
She cooked delicious biryani for the family.	هغې د کورنۍ لپاره خوندور بریاني پخ کړه.	Pashto (Standard)	South Asia	SACOR_03
Eating fresh fruits provides essential vitamins.	د تازه میوو خوړل اړین ویتامینونه برابروي.	Pashto (Standard)	South Asia	SACOR_07
Farmers planted rice in the flooded fields.	کرهڼه کونکي د اوبو لاندې کروندو کې وريجې وکړې.	Pashto (Standard)	South Asia	SACOR_08
Respecting elders is an important value.	د زړونو درناوی مهمه ارزښت دی.	Pashto (Standard)	South Asia	SACOR_02
Storytelling preserves culture and knowledge.	کیسه ویل د کلتوري او پوهې ساتنه کوي.	Pashto (Standard)	South Asia	SACOR_04
People travel long distances to visit religious sites.	خلک د مذهبي سایټونو لیدلو لپاره اوږد فاصلې سفر کوي.	Pashto (Standard)	South Asia	SACOR_07
Small businesses create employment opportunities.	کوچني سوداګرۍ د دندو فرصتونه رامنځته کوي.	Pashto (Standard)	South Asia	SACOR_09
Agriculture remains the primary source of income.	کرهڼه د عاید اصلي سرچینه پاتې ده.	Pashto (Standard)	South Asia	SACOR_05
Reading books improves vocabulary.	د کتابونو لوستل د لغت ښه والی کوي.	Pashto (Standard)	South Asia	SACOR_02
Online shopping has become popular.	آنلاین پلورلې محبوبه شوې ده.	Pashto (Standard)	South Asia	SACOR_01
Traditional music is important for our heritage.	دودیز موسیقي زموږ د میراث لپاره مهمه ده.	Pashto (Standard)	South Asia	SACOR_02
Doctors work long hours to treat patients.	داکتران د ناروغانو درملنې لپاره اوږد ساعتونه کار کوي.	Pashto (Standard)	South Asia	SACOR_04
Parents sacrifice their own needs for children.	والدین د ماشومانو لپاره خپل اړتیاوې قربان کوي.	Pashto (Standard)	South Asia	SACOR_03
The forest is home to many wild animals.	ځنګل د ډیرو وحشي حیواناتو کور دی.	Pashto (Standard)	South Asia	SACOR_09
Clear communication prevents misunderstandings.	روښانه اړیکه د ناپوهیو مخه نیسي.	Pashto (Standard)	South Asia	SACOR_03
She received a scholarship to study medicine.	هغې د طب زده کړې لپاره بورسیه ترلاسه کړه.	Pashto (Standard)	South Asia	SACOR_04
Doctors recommend drinking plenty of water.	داکتران د ډیرو اوبو څښل وړاندیز کوي.	Pashto (Standard)	South Asia	SACOR_04
