en_sentence	target_sentence
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Cooking together brings family members closer.	گڈے کھاݨ پکاوݨ خاندان دے ممبراں کوں نیڑے لیندے۔
Agriculture remains the primary source of income.	زراعت آمدنی دا بنیادی ذریعہ رہندی اے۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
She walked slowly through the garden.	اوں باغ وچ آہستہ آہستہ ٹردی۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
I woke up early this morning.	میں اڄ صبح جلدی اٹھیا۔
Family members support each other during difficult times.	خاندان دے ممبر مشکل وختاں وچ ہک ݙوجھے دی مدد کریندے نیں۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
The bus arrived late.	بس ڈیر نال پہنچی۔
The forest is home to many wild animals.	جنگل گھنے جنگلی جانوراں دا گھر اے۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Farmers planted rice in the flooded fields.	کسان پاݨی والے کھیتراں وچ چاول پوکے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
Traditional music is important for our heritage.	روایتی موسیقی ساݙی ورثے کیتے اہم اے۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھاݨاں وچ ذائقہ وݙیندے نیں۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The internet connects people across continents.	انٹرنیٹ براعظماں وچ لوکاں کوں جوڑیندے۔
People celebrate festivals with great joy.	لوک وݙی خوشی نال میلے منیندے نیں۔
We decided to visit the old temple.	اساں پراݨے مندر ݙیکھݨ دا فیصلہ کیتا۔
The bus arrived late.	بس ڈیر نال پہنچی۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
The school organized a science fair.	سکول نے سائنس میلہ منظم کیتا۔
The market was crowded with people.	بازار لوکاں نال بھریا ہویا ہا۔
Education opens doors to opportunities.	تعلیم موقعاں دے دروازے کولیندی اے۔
Children learn best when they are interested.	بچے بہترین سکھدے نیں جدوں اوہ دلچسپی رکھدے نیں۔
Farmers planted rice in the flooded fields.	کسان پاݨی والے کھیتراں وچ چاول پوکے۔
Doctors recommend drinking plenty of water.	ڈاکٹر گھنے پاݨی پیوݨ دی صلاح ݙیندے نیں۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Smartphones have changed how people communicate.	اسمارٹ فوناں نے لوکاں دے رابطے دے طریقے کوں تبدیل کیتا اے۔
She cooked delicious biryani for the family.	اوں خاندان کیتے مزیدار بریانی پکائی۔
She received a scholarship to study medicine.	اوں طب دی تعلیم کیتے اسکالرشپ حاصل کیتی۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
People travel long distances to visit religious sites.	لوک مذہبی تھانواں ݙیکھݨ کیتے لمبیاں دوریاں طے کریندے نیں۔
The professor wrote equations on the blackboard.	پروفیسر تختے تے مساوات لکھیاں۔
Learning a new language requires practice.	نوی زبان سکھݨ کیتے مشق دی لوڑ اے۔
Regular exercise helps maintain good health.	منظم ورزش چنگی صحت برقرار رکھݨ وچ مدد کریندی اے۔
The wedding ceremony lasted three days.	شادی دی تقریب ترئے ݙینہہ چلی۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپݨیاں ضرورتاں قربان کریندے نیں۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
Respecting elders is an important value.	بزرگاں دا احترام ہک اہم قدر اے۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
After finishing his work, he sat down.	اپݨا کم مکمل کرݨ دے بعد، او بیٹھ گیا۔
Storytelling preserves culture and knowledge.	کہانی سݨاوݨ ثقافت تے علم کوں محفوظ رکھیندے۔
The teacher explained the lesson patiently.	استاد صبر نال سبق سمجھایا۔
The river flows peacefully through the valley.	دریا وادی وچ پرامن طریقے نال وہندی اے۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
Tea is served to guests as a gesture of hospitality.	مہماناں کوں مہمان نوازی دی نشانی دے طور تے چاہ پیش کیتی ویندی اے۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپݨیاں ضرورتاں قربان کریندے نیں۔
Cricket is a popular sport.	کرکٹ ہک مقبول کھیڈ اے۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Elderly people share wisdom and stories.	بزرگ لوک حکمت تے کہانیاں سانجھیاں کریندے نیں۔
Train journeys offer scenic views.	ریل دے سفر منظراں دے نظارے پیش کریندے نیں۔
Students gathered in the library.	طالب علم لائبریری وچ گڈے تھئے۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Parents sacrifice their own needs for children.	والدین بچیاں کیتے اپݨیاں ضرورتاں قربان کریندے نیں۔
Children were playing cricket in the street.	بچے سڑک تے کرکٹ کھیڈدے پئے ہن۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیاں کوں روکیندے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھاݨ ضروری وٹامن فراہم کریندے۔
Reading books improves vocabulary.	کتاباں پڑھݨ ذخیرہ الفاظ بہتر بݨیندے۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیاں معاملات تیز کیتے نیں۔
Birds were chirping in the trees.	پنچھی رکھاں وچ چہچہا رہے ہن۔
Farmers wake up early to tend to crops.	کسان فصلاں دی سنبھال کیتے جلدی اٹھدے نیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضاں دا علاج کرݨ کیتے لمبیاں گھڑیاں کم کریندے نیں۔
