en_sentence	target_sentence
The market was crowded with people.	بازار لوگوں سے بھرا ہوا تھا۔
Birds were chirping in the trees.	پرندے درختوں میں چہچہا رہے تھے۔
She cooked delicious biryani for the family.	اس نے خاندان کے لیے مزیدار بریانی پکائی۔
The school organized a science fair.	اسکول نے سائنس میلہ منظم کیا۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیوں نے معاملات تیز کر دیے ہیں۔
Farmers planted rice in the flooded fields.	کسانوں نے پانی والے کھیتوں میں چاول بوئے۔
She cooked delicious biryani for the family.	اس نے خاندان کے لیے مزیدار بریانی پکائی۔
Sports teach teamwork and discipline.	کھیل ٹیم ورک اور نظم و ضبط سکھاتے ہیں۔
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضوں کا علاج کرنے کے لیے لمبے گھنٹے کام کرتے ہیں۔
Doctors work long hours to treat patients.	ڈاکٹر مریضوں کا علاج کرنے کے لیے لمبے گھنٹے کام کرتے ہیں۔
Spices add flavor to traditional dishes.	مصالحے روایتی کھانوں میں ذائقہ بڑھاتے ہیں۔
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔
Smartphones have changed how people communicate.	اسمارٹ فونوں نے لوگوں کے رابطے کے طریقے کو تبدیل کر دیا ہے۔
The professor wrote equations on the blackboard.	پروفیسر نے تختے پر مساوات لکھیں۔
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔
The market was crowded with people.	بازار لوگوں سے بھرا ہوا تھا۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
Parents sacrifice their own needs for children.	والدین بچوں کے لیے اپنی ضرورتیں قربان کرتے ہیں۔
We decided to visit the old temple.	ہم نے پرانے مندر کا دورہ کرنے کا فیصلہ کیا۔
Small businesses create employment opportunities.	چھوٹے کاروبار روزگار کے مواقع پیدا کرتے ہیں۔
Agriculture remains the primary source of income.	زراعت آمدنی کا بنیادی ذریعہ رہتی ہے۔
Agriculture remains the primary source of income.	زراعت آمدنی کا بنیادی ذریعہ رہتی ہے۔
Clear communication prevents misunderstandings.	صاف رابطہ غلط فہمیوں کو روکتا ہے۔
Education opens doors to opportunities.	تعلیم مواقع کے دروازے کھولتی ہے۔
Children were playing cricket in the street.	بچے سڑک پر کرکٹ کھیل رہے تھے۔
Handicrafts showcase artistic traditions.	دستی کاریاں فنکارانہ روایات دکھاتی ہیں۔
The forest is home to many wild animals.	جنگل بہت سے جنگلی جانوروں کا گھر ہے۔
Farmers wake up early to tend to crops.	کسان فصلوں کی دیکھ بھال کے لیے جلدی اٹھتے ہیں۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھانا ضروری وٹامن فراہم کرتا ہے۔
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔
People travel long distances to visit religious sites.	لوگ مذہبی مقامات دیکھنے کے لیے لمبی دوریاں طے کرتے ہیں۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
The internet connects people across continents.	انٹرنیٹ براعظموں میں لوگوں کو جوڑتا ہے۔
Cooking together brings family members closer.	مل کر کھانا پکانا خاندان کے ممبروں کو قریب لاتا ہے۔
Smartphones have changed how people communicate.	اسمارٹ فونوں نے لوگوں کے رابطے کے طریقے کو تبدیل کر دیا ہے۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
I woke up early this morning.	میں آج صبح جلدی اٹھا۔
Tea is served to guests as a gesture of hospitality.	مہمانوں کو مہمان نوازی کی نشانی کے طور پر چائے پیش کی جاتی ہے۔
The school organized a science fair.	اسکول نے سائنس میلہ منظم کیا۔
Farmers planted rice in the flooded fields.	کسانوں نے پانی والے کھیتوں میں چاول بوئے۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
Handicrafts showcase artistic traditions.	دستی کاریاں فنکارانہ روایات دکھاتی ہیں۔
Parents sacrifice their own needs for children.	والدین بچوں کے لیے اپنی ضرورتیں قربان کرتے ہیں۔
Online shopping has become popular.	آن لائن خریداری مقبول ہو گئی ہے۔
The bus arrived late.	بس دیر سے پہنچی۔
My grandmother told me stories.	میری دادی نے مجھے کہانیاں سنائیں۔
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔
Birds were chirping in the trees.	پرندے درختوں میں چہچہا رہے تھے۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
Online shopping has become popular.	آن لائن خریداری مقبول ہو گئی ہے۔
Small businesses create employment opportunities.	چھوٹے کاروبار روزگار کے مواقع پیدا کرتے ہیں۔
Smartphones have changed how people communicate.	اسمارٹ فونوں نے لوگوں کے رابطے کے طریقے کو تبدیل کر دیا ہے۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی مقامات والے علاقوں میں آمدنی لاتی ہے۔
She received a scholarship to study medicine.	اسے طب کی تعلیم کے لیے اسکالرشپ ملی۔
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔
Students gathered in the library.	طلباء لائبریری میں جمع ہوئے۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
Respecting elders is an important value.	بزرگوں کا احترام ایک اہم قدر ہے۔
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
The internet connects people across continents.	انٹرنیٹ براعظموں میں لوگوں کو جوڑتا ہے۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
Online shopping has become popular.	آن لائن خریداری مقبول ہو گئی ہے۔
Cooking together brings family members closer.	مل کر کھانا پکانا خاندان کے ممبروں کو قریب لاتا ہے۔
The teacher explained the lesson patiently.	استاد نے صبر سے سبق سمجھایا۔
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔
The professor wrote equations on the blackboard.	پروفیسر نے تختے پر مساوات لکھیں۔
Sports teach teamwork and discipline.	کھیل ٹیم ورک اور نظم و ضبط سکھاتے ہیں۔
Children learn best when they are interested.	بچے بہترین سیکھتے ہیں جب وہ دلچسپی رکھتے ہیں۔
Train journeys offer scenic views.	ریل کے سفر مناظر کے نظارے پیش کرتے ہیں۔
Storytelling preserves culture and knowledge.	کہانی سنانا ثقافت اور علم کو محفوظ رکھتا ہے۔
Doctors work long hours to treat patients.	ڈاکٹر مریضوں کا علاج کرنے کے لیے لمبے گھنٹے کام کرتے ہیں۔
Children were playing cricket in the street.	بچے سڑک پر کرکٹ کھیل رہے تھے۔
The wedding ceremony lasted three days.	شادی کی تقریب تین دن تک چلی۔
Reading books improves vocabulary.	کتابیں پڑھنا ذخیرہ الفاظ بہتر بناتا ہے۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
Respecting elders is an important value.	بزرگوں کا احترام ایک اہم قدر ہے۔
Cricket is a popular sport.	کرکٹ ایک مقبول کھیل ہے۔
The wedding ceremony lasted three days.	شادی کی تقریب تین دن تک چلی۔
The bus arrived late.	بس دیر سے پہنچی۔
Parents sacrifice their own needs for children.	والدین بچوں کے لیے اپنی ضرورتیں قربان کرتے ہیں۔
She walked slowly through the garden.	وہ باغ میں آہستہ آہستہ چلی۔
Birds were chirping in the trees.	پرندے درختوں میں چہچہا رہے تھے۔
Tourism brings revenue to regions with historical sites.	سیاحت تاریخی مقامات والے علاقوں میں آمدنی لاتی ہے۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھانا ضروری وٹامن فراہم کرتا ہے۔
After finishing his work, he sat down.	اپنا کام مکمل کرنے کے بعد، وہ بیٹھ گیا۔
Train journeys offer scenic views.	ریل کے سفر مناظر کے نظارے پیش کرتے ہیں۔
Digital payments have made transactions faster.	ڈیجیٹل ادائیگیوں نے معاملات تیز کر دیے ہیں۔
Farmers wake up early to tend to crops.	کسان فصلوں کی دیکھ بھال کے لیے جلدی اٹھتے ہیں۔
She cooked delicious biryani for the family.	اس نے خاندان کے لیے مزیدار بریانی پکائی۔
Eating fresh fruits provides essential vitamins.	تازہ پھل کھانا ضروری وٹامن فراہم کرتا ہے۔
